Depth,Lith_geo,CALI,DRHO,NPHI,RHOB,GR,DTC,DTE,RDEP,SP,RSHA,Rxo,RMED
3494.248779,6,10.40600109,-0.002,0.377940953,2.351999998,74.86300659,91.46192169,27110162,3.912171364,82.3534317,4.8998909,1.358870149,4.8998909
3494.401123,6,10.42199993,0.009,0.384740263,2.377000094,79.86070252,98.95650482,29418150,4.018889427,84.49281311,4.831669807,1.277538419,4.831669807
3494.553467,6,10.45300007,0.021,0.3662045,2.394999981,85.91342926,98.51306152,29332798,3.949858904,84.37795258,4.626365185,0.990139425,4.626365185
3494.706055,6,10.47700024,0.022,0.362711877,2.405999899,89.27611542,96.38405609,28682514,3.861855984,83.72229767,4.853843212,1.086193681,4.853843212
3494.858398,6,10.48400021,0.021,0.338363588,2.40199995,83.0714035,95.71381378,28443902,3.817060709,82.88019562,4.8053298,3.947633028,4.8053298
3495.010742,6,10.54699993,0.005,0.32813862,2.384999991,75.8420639,94.25749207,27992844,3.855065823,82.38143921,5.011150837,2.471963167,5.011150837
3495.163086,6,10.53100014,0.001,0.333533645,2.381000042,72.76966095,94.6247406,28129154,3.895833254,83.280159,5.105107307,1.825673103,5.105107307
3495.315674,6,10.57000065,0.005,0.354574382,2.391000032,75.69158173,94.07459259,27970336,3.791936159,83.38317871,5.17098856,1.619388819,5.17098856
3495.468018,6,10.60200024,0.003,0.380838841,2.398000002,81.47694397,94.53369141,28102576,3.772166729,84.99227905,4.855221272,0.807908654,4.855221272
3495.620361,6,10.59399891,0.014,0.367698014,2.410000086,78.94828033,97.61726379,29023624,3.875951767,81.42637634,4.370219231,1.998669863,4.370219231
3495.772705,6,10.60200024,0.017000001,0.378901362,2.415999889,77.88497162,98.94080353,29456274,3.845746756,81.04033661,4.507143974,3.036636353,4.507143974
3495.925293,6,10.64799976,0.035,0.373500943,2.427999973,80.99820709,98.57557678,29268178,3.687033653,83.74113464,4.599729538,1.56144321,4.599729538
3496.077637,6,10.65600014,0.025,0.361304164,2.431999922,85.11711121,98.38471222,29269340,3.385557652,84.09684753,5.450442314,0.766240358,5.450442314
3496.229981,6,10.66399956,0.024,0.345207632,2.427999973,88.30471039,97.40548706,28990646,3.109674692,84.62540436,5.725028515,1.540399075,5.725028515
3496.382324,6,10.42199993,0.024,0.343784422,2.395999908,90.00366974,98.44652557,29267972,2.906879902,84.25679016,5.118014336,2.418118477,5.118014336
3496.534668,6,9.461000443,0.018999999,0.365244091,2.329999924,97.2779541,100.2046585,29832676,2.831913471,85.36997223,3.879943848,6.226551533,3.879943848
3496.687256,6,9.484000206,0.024,0.374049693,2.311000109,97.88437653,101.1481247,30082202,2.778080225,83.47738648,3.221334219,4.077968121,3.221334219
3496.8396,6,9.515999794,0.044,0.383296877,2.315999985,101.7337341,100.6735001,29992562,2.802806139,82.35018921,3.01448226,4.06657362,3.01448226
3496.991943,6,9.562999725,0.048999999,0.381337464,2.328000069,99.07408142,100.8646011,30031092,2.681746721,82.47154999,3.31522274,3.18006897,3.31522274
3497.144287,6,9.609000206,0.039999999,0.373576015,2.315999985,98.48635101,100.444519,29894840,2.523815632,82.81400299,3.454730749,4.466972828,3.454730749
3497.296875,6,9.772999764,0.006,0.396031231,2.301000118,88.09409332,98.62366486,29341796,2.40881753,82.81560516,3.908960104,3.204108715,3.908960104
3497.449219,6,9.515999794,0.014,0.405747473,2.323999882,82.20258331,98.81432343,29398640,2.351822138,82.69219971,3.584846258,3.239386082,3.584846258
3497.601563,6,9.569999695,0.041999999,0.397867054,2.338000059,80.07727051,97.31069946,28841066,2.24091506,83.43655396,3.488269329,4.102666855,3.488269329
3497.753906,6,9.703000069,0.085000001,0.34616968,2.358999968,82.73532867,97.12960815,28874980,2.187971115,83.16124725,3.032838106,3.892947197,3.032838106
3497.906494,6,10.11699867,0.088,0.333503097,2.329999924,81.67268372,95.67181397,28433656,2.169961691,83.31589508,2.930220604,2.614207983,2.930220604
3498.058838,5,11.22700024,0.077,0.334496588,2.335999966,75.33557892,97.26330566,28937148,2.157881498,83.59320831,2.37627244,2.676916599,2.37627244
3498.211182,5,11.17199993,0.032000002,0.351051211,2.236000061,70.70139313,95.64881897,28427424,2.083960056,82.47872925,2.545823813,1.379092932,2.545823813
3498.363525,5,13.95300007,0.028000001,0.339333385,2.247999907,65.33725739,85.72895813,25376980,2.058870316,83.55895996,2.435753346,1.436078548,2.435753346
3498.515869,5,13.07800102,0.039000001,0.322805554,2.24000001,64.87545013,92.61763763,27492156,1.977844596,82.90946198,2.281815767,0.861977577,2.281815767
3498.668457,5,13.1639986,0.050999999,0.357587189,2.299000025,63.92243195,87.05150604,25826302,1.8808465,81.32476807,2.167364836,0.848176003,2.167364836
3498.820801,5,13.20300007,0.041999999,0.409651995,2.282999992,67.16783142,81.64190674,24124768,1.833007932,80.94139862,2.281203508,0.904480755,2.281203508
3498.973145,5,13.20300007,0.031,0.398391485,2.259999991,64.5673523,81.22829437,24010468,1.838158727,80.5677948,2.407604218,1.826060891,2.407604218
3499.125488,5,13.20300007,0.023,0.368109167,2.25,59.790905,91.78115082,27259778,1.9372468,81.06161499,2.16113615,1.240355849,2.16113615
3499.278076,5,13.20300007,0.046,0.336526871,2.275000095,51.6234169,97.59670258,28960902,2.091076851,80.19538117,2.246323347,0.837940812,2.246323347
3499.43042,5,13.20300007,0.021,0.366669476,2.207000017,48.64201737,94.00291443,27950788,2.115035296,80.31694794,2.347169638,0.507772446,2.347169638
3499.582764,5,13.75800037,0.026000001,0.347666234,2.209000111,50.52659988,84.35411835,25015232,2.137053013,81.52885437,2.453068972,0.366139412,2.453068972
3499.735107,5,11.375,0,0.351543576,2.184000015,53.3955574,91.90877533,27303562,2.170009613,82.06260681,2.496208429,0.453211546,2.496208429
3499.887695,5,11.78100014,0.029999999,0.34137249,2.273000002,55.62070084,88.38271332,26231828,2.176361799,81.81739807,2.62557435,0.584561586,2.62557435
3500.040039,5,12.04699993,0.045000002,0.360803992,2.311000109,57.71364975,89.10366821,26440890,2.289253235,81.94025421,2.493304491,0.448120207,2.493304491
3500.192383,5,12.21899986,0.059999999,0.338384718,2.323999882,60.61710358,91.16613007,27054540,2.447000027,82.09680176,2.682950497,0.523748398,2.682950497
3500.344727,5,12.38299942,0.052999999,0.341293544,2.306999922,64.41828156,79.08636475,23397084,2.446822166,82.59261322,2.652224302,0.990078509,2.652224302
3500.49707,5,12.35200119,0.028999999,0.331104785,2.253999949,63.97069931,83.18577576,24595822,2.336071968,81.72618866,2.791833401,1.040128231,2.791833401
3500.649658,5,12.52299881,0.011,0.365164399,2.253999949,63.78050613,89.39107513,26514778,2.381124735,81.84481049,2.687862396,1.741614461,2.687862396
3500.802002,5,11.69499874,0.013,0.344682246,2.299000025,63.32167435,91.25169373,27091818,2.420003176,81.47260284,2.644865274,1.310293198,2.644865274
3500.954346,5,10.08600044,0.054000001,0.314840645,2.392999888,67.4817276,92.63539124,27413448,2.4221313,80.60063934,2.561053038,1.491770864,2.561053038
3501.10669,5,10.25800037,0.119000003,0.252893984,2.47300005,68.55511475,93.45607758,27767732,2.504426241,80.37762451,2.593729258,0.727873385,2.593729258
3501.259277,5,10.32799912,0.129999995,0.230460629,2.483999968,67.36595154,93.17001343,27644668,2.770556688,79.5234375,2.425787211,1.893598437,2.425787211
3501.411621,5,10.36699963,0.125,0.227549389,2.493999958,62.67657089,93.05970764,27655878,2.94378686,79.65959168,2.671512842,1.456078529,2.671512842
3501.563965,5,10.36699963,0.077,0.233432084,2.404000044,61.15865326,87.88977814,26043666,2.810905457,80.03339386,2.992575169,0.881360591,2.992575169
3501.716309,5,10.78100109,0.023,0.253427029,2.270999908,58.45795441,94.42492676,28082416,2.751960039,80.90699768,3.975068808,0.484657049,3.975068808
3501.868897,5,13.125,-0.012,0.257975638,2.142999888,62.7912674,77.26339722,22795172,2.726673603,82.1558075,4.637310028,1.536337614,4.637310028
3502.02124,5,11.10900021,-0.037,0.309598178,2.065999985,62.8818779,80.8032608,23883474,2.625363827,83.02601624,3.486985445,7.550374985,3.486985445
3502.173584,5,11.38300037,-0.054000001,0.327182084,2.030999899,67.15970612,85.09636688,25230130,2.852313995,80.54673004,2.854395866,1.553969622,2.854395866
3502.325928,5,11.42199898,-0.057999998,0.347182512,2.032999992,62.61421967,89.22366333,26486712,3.047649145,80.99980927,2.477998257,1.535326839,2.477998257
3502.478272,5,11.4449997,-0.055,0.354987085,2.049000025,61.50205612,91.52472687,27148686,2.828836441,80.25563049,2.477169752,1.737956643,2.477169752
3502.630859,5,11.47700024,-0.044,0.359447181,2.056999922,59.66606903,91.00188446,26967698,2.726232052,79.39858246,2.582884789,1.0879457,2.582884789
3502.783203,5,11.50800037,-0.044,0.380324602,2.068000078,59.06624222,90.44748688,26840810,2.486549616,79.26937103,2.547096014,1.070647359,2.547096014
3502.935547,5,11.55500031,-0.033,0.352037489,2.040999889,59.83488083,82.87724304,24528960,2.206011295,79.50140381,2.60718751,0.850750029,2.60718751
3503.087891,5,12.01599979,-0.026000001,0.344254881,2.094000101,56.64531708,88.18605042,26168034,2.213149071,79.13096619,2.723850966,0.694748402,2.723850966
3503.240479,5,10.95300007,-0.006,0.353626251,2.112999916,56.20427322,87.62010193,25960556,2.306412697,79.73376465,2.630689621,0.538009584,2.630689621
3503.392822,5,9.663999558,0.002,0.386752874,2.157999992,50.9978981,87.66454315,25969112,2.435612202,79.97064972,2.533889294,0.540937483,2.533889294
3503.545166,5,12.89799881,0.012,0.407271475,2.127000094,53.42750931,88.54467773,26243594,2.817456722,79.75454712,2.465232372,0.502142608,2.465232372
3503.69751,5,12.89799881,0.005,0.433081836,2.111000061,54.37050247,85.13709259,25203464,3.101679564,80.09594727,2.610477448,0.591038466,2.610477448
3503.850098,5,12.89799881,0.014,0.415262818,2.127000094,55.29816055,80.76147461,23859250,2.902169466,80.68352509,2.909593582,0.618936002,2.909593582
3504.002441,5,12.89799881,0.004,0.331917316,2.11500001,52.85378647,81.30548859,24039522,2.954769135,79.60059357,3.407352448,1.844477534,3.407352448
3504.154785,5,12.89099884,0.007,0.26166445,2.121000052,51.48311234,82.7411499,24456660,2.810786963,78.72521973,4.249181271,1.518487215,4.249181271
3504.307129,5,12.89799881,0.001,0.227069572,2.112999916,56.54684448,78.56197357,23136426,2.67816186,78.24103546,3.738756418,1.200902224,3.738756418
3504.459473,5,12.89799881,0.002,0.239300624,2.11500001,62.05994415,81.93429565,24229464,2.779211283,78.88838959,3.585555077,2.38711834,3.585555077
3504.612061,5,12.89799881,0,0.264736861,2.108999968,63.27804565,85.33337402,25253020,2.910649061,78.50559235,2.684056044,3.085060835,2.684056044
3504.764404,5,12.89799881,-0.003,0.318881303,2.11500001,65.80072022,86.31417084,25568236,2.692001581,78.25297546,2.718307734,3.122993469,2.718307734
3504.916748,5,12.85200024,-0.003,0.338435561,2.137000084,66.24819946,88.12891388,26152632,2.692804575,77.61399841,2.287406921,3.117216349,2.287406921
3505.069092,5,11.05500031,0.001,0.373040617,2.193000078,66.37709045,87.23033905,25858202,2.570730925,76.99124146,2.541083336,2.004669905,2.541083336
3505.22168,5,9.546999931,-0.005,0.36716032,2.122999907,68.31616974,88.69070435,26320796,2.402638435,77.14175415,2.594657421,1.175238371,2.594657421
3505.374023,6,11.02299976,-0.021,0.357828617,2.029000044,73.35662079,87.40345001,25909692,2.28990531,76.75604248,3.110530615,0.939588189,3.110530615
3505.526367,6,12.47700024,-0.028000001,0.307173789,1.932999969,76.86210632,86.43863678,25613308,2.230772495,77.40560913,2.817838192,1.928892613,2.817838192
3505.678711,6,12.92199993,-0.037999999,0.334474683,1.909000039,79.41664887,88.37533569,26187344,2.088882923,77.16120148,2.716570616,1.860948682,2.716570616
3505.831299,6,13.15600014,-0.037,0.337506294,1.899999976,76.69419861,89.71775818,26586382,2.01590085,77.28573608,2.448491097,1.206627131,2.448491097
3505.983643,6,13.30500031,-0.050000001,0.370595127,1.883000016,73.3163147,91.08733368,26946142,1.985033631,78.14000702,2.289767504,1.402238727,2.289767504
3506.135986,6,13.4449997,-0.043000001,0.36133939,1.932000041,65.39958191,89.00886536,26396284,2.00603056,78.14120483,2.145120144,1.551001549,2.145120144
3506.28833,5,14.34399986,-0.033,0.3672041,2.007999897,57.0397377,91.49172211,27136012,2.025006533,76.40235901,2.220219612,1.551570535,2.220219612
3506.440918,5,14.15600014,-0.023,0.376101852,2.042999983,56.86675644,90.99311829,26981774,2.029070377,76.62252808,2.35661602,1.283478499,2.35661602
3506.593262,5,13.77299976,-0.014,0.414089739,2.061000109,53.99618912,94.21009827,27963754,2.050931215,75.2305603,2.237113714,1.120636225,2.237113714
3506.745606,5,11.05500031,-0.018999999,0.43267712,2.072000027,59.72364044,93.75984192,27843740,2.008039951,74.95602417,2.30794239,0.893549681,2.30794239
3506.897949,5,10.66399956,-0.016000001,0.468281895,2.160000086,60.75445938,89.25193787,26454548,2.033403873,74.34939575,2.272331715,0.612900615,2.272331715
3507.050293,5,10.93000031,-0.025,0.481890112,2.194999933,66.63975525,85.25351715,25250632,2.285693884,73.972229,2.478852749,0.551003218,2.478852749
3507.202881,5,11,-0.021,0.456869066,2.203000069,60.87491226,84.38422394,25003202,2.719110251,72.86793518,2.387700796,0.553047955,2.387700796
3507.355225,5,11.03100014,-0.017999999,0.406588972,2.229000092,58.9703598,86.89054108,25731270,3.06601119,72.22518921,2.606208324,0.567927897,2.606208324
3507.507568,5,11.03100014,-0.029999999,0.312507033,2.309000015,54.20249939,82.717453,24472428,3.696384668,72.34777069,2.73762989,0.522875011,2.73762989
3507.659912,16,9.241999626,-0.034000002,0.316877484,2.47300005,49.53273773,76.93826294,22704712,3.935623407,73.44763947,3.757841349,0.444939107,3.757841349
3507.8125,16,8.828000069,0.004,0.309181571,2.628999949,51.25893784,67.25602722,19705308,3.70184803,72.6007843,6.77934742,0.407079995,6.77934742
3507.964844,16,8.718999863,0.043000002,0.340877116,2.559000015,57.48908615,67.34598541,19814194,3.966975927,72.22317505,8.438682556,0.432477564,8.438682556
3508.117188,6,8.930000305,0.028999999,0.376481921,2.443000078,69.38925934,79.34856415,23433320,4.575166702,71.70881653,4.500684261,0.729684293,4.500684261
3508.269531,6,9.086000443,-0.003,0.390150935,2.400000095,75.16134644,83.3557663,24651002,4.678658485,71.59381104,3.058336735,0.532937467,3.058336735
3508.422119,6,9.218999863,-0.015,0.396968395,2.431999922,75.99263001,86.5298233,25635122,4.464217663,69.59965515,3.270802975,0.505731165,3.270802975
3508.574463,6,9.008000374,-0.007,0.396483123,2.506000042,74.9283371,85.93500519,25460978,3.907746792,67.61797333,4.145440579,4.171775341,4.145440579
3508.726807,5,8.977000237,-0.035999998,0.39847365,2.542999983,65.78694916,84.3602066,25017492,3.126069069,65.1038971,5.042888165,11.50091362,5.042888165
3508.87915,5,9.156000137,-0.068999998,0.419421405,2.607000113,61.39586639,83.59731293,24754030,2.545403957,61.92032623,4.974083424,7.076796532,4.974083424
3509.031494,5,9.366999626,-0.064999998,0.414112419,2.693000078,61.31643677,82.46286011,24416710,2.173802853,59.00487518,5.647833347,1.343000054,5.647833347
3509.184082,5,8.866999626,-0.028999999,0.44676128,2.762000084,63.4318161,81.92823792,24258054,2.051598549,56.42907333,4.913640022,1.343931198,4.913640022
3509.336426,5,8.718999863,0.029999999,0.440925479,2.815999985,55.25402832,82.59134674,24468590,2.2383461,53.95449448,2.619327068,1.641099334,2.619327068
3509.48877,5,8.586000443,0.037000001,0.444235146,2.809000015,41.54743195,87.69779205,25907608,2.454285145,50.52008438,1.577471137,6.0607934,1.577471137
3509.641113,2,7.84800005,0.048,0.378762871,2.690999985,29.96819115,89.13999939,26417314,2.63225627,47.4524765,1.874525666,4.060673237,1.874525666
3509.793701,2,7.968999386,-0.001,0.28685689,2.492000103,23.85396767,88.71701813,26325422,2.792639971,45.25294495,4.096440315,2.614507198,4.096440315
3509.946045,2,8.102000237,-0.009,0.20796147,2.426000118,22.90612984,89.6089325,26562316,2.993639469,44.2968483,12.02653694,3.702870131,12.02653694
3510.098389,2,8.140999794,-0.013,0.177725315,2.430000067,21.1165905,86.12915802,25535872,4.019161701,41.70957184,15.479352,1.139407039,15.479352
3510.250732,2,8.163999558,-0.007,0.174769476,2.487999916,20.23620224,79.21246338,23412590,6.619460106,40.81967926,17.58172417,6.996407032,17.58172417
3510.40332,2,8.022999764,0.001,0.155658439,2.483999968,18.49302292,72.69450378,21449482,11.2921238,40.61709213,26.16312599,4.762761593,26.16312599
3510.555664,2,8.022999764,-0.002,0.123987153,2.467000008,18.50219154,70.28678894,20723076,19.13969231,39.39778519,36.17391205,6.251401901,36.17391205
3510.708008,2,8.022999764,0.009,0.1035247,2.480000019,19.86741257,72.4777298,21383262,32.65644455,38.01677704,38.60090637,9.613857269,38.60090637
3510.860352,2,8.022999764,0.022,0.106484428,2.480000019,19.50147438,79.18115234,23415146,34.17388153,37.87679672,31.05757523,7.65945673,31.05757523
3511.012695,1,8.022999764,0.022,0.127948776,2.447000027,19.17155266,83.65302277,24754574,30.35940361,36.50137711,24.55781555,9.808472633,24.55781555
3511.165283,1,8.022999764,0.017000001,0.139687508,2.40199995,18.27845764,85.191185,25196822,28.73509789,36.1138916,21.32505798,6.982764721,21.32505798
3511.317627,1,8.022999764,0.003,0.151374698,2.361000061,20.91488266,84.69350433,25066332,26.5809021,36.08039093,20.40971756,5.353777409,20.40971756
3511.469971,1,8.015999794,-0.012,0.154305473,2.334000111,22.08870697,84.87445831,25151272,24.02508926,35.69918823,20.85653114,6.459778786,20.85653114
3511.622315,1,8.022999764,-0.018999999,0.157704532,2.334000111,22.52606201,84.76662445,25129246,22.21059036,35.19427872,20.5619278,5.697573662,20.5619278
3511.774902,1,8.015999794,-0.026000001,0.154310912,2.311000109,20.69462585,86.77996826,25694776,21.32954598,35.98749924,19.26853943,4.808423996,19.26853943
3511.927246,1,7.977000713,-0.018999999,0.15771392,2.309000015,20.26766968,88.73879242,26335510,20.56140709,34.89514923,18.18937492,4.628901005,18.18937492
3512.07959,1,7.960999966,-0.02,0.160175651,2.289000034,20.68779373,90.34508514,26828528,18.31944466,33.7407341,17.17539787,4.566541672,17.17539787
3512.231934,1,7.965000153,-0.017999999,0.169924706,2.301000118,22.43678856,92.15838623,27394340,16.10141754,32.3292923,16.17520905,4.280943871,16.17520905
3512.384522,1,7.983999729,-0.017999999,0.172859371,2.301000118,27.29036903,93.00259399,27644420,14.4882431,31.88259506,15.05752087,4.2455616,15.05752087
3512.536865,1,7.983999729,-0.017000001,0.175781563,2.318000078,27.71562958,92.90718842,27572680,13.31680775,30.19901085,14.28378487,4.10878849,14.28378487
3512.689209,1,7.983999729,-0.016000001,0.176766247,2.315999985,26.8545208,93.25610352,27721874,12.57357121,30.20699692,13.52635956,3.977812529,13.52635956
3512.841553,1,7.983999729,-0.021,0.180671737,2.311000109,21.57816505,92.94802856,27534620,12.30603504,30.8319912,13.12723351,4.483056068,13.12723351
3512.993897,1,7.983999729,-0.02,0.187993899,2.305000067,25.42311096,90.02307892,26691992,12.32857227,33.31421661,13.2736969,3.896088123,13.2736969
3513.146484,1,8,-0.013,0.190422177,2.312999964,27.99509621,88.71625519,26293370,12.68704796,30.3334446,13.70872974,4.575062275,13.70872974
3513.298828,1,7.983999729,-0.01,0.18798843,2.312999964,31.44661903,87.6282196,26017066,13.326787,29.85119057,13.93585205,4.906032085,13.93585205
3513.451172,1,7.992000103,-0.005,0.187000617,2.319999933,28.0906601,86.47184753,25657456,14.44237614,31.21541023,13.84406281,4.925717831,13.84406281
3513.603516,1,7.983999729,-0.01,0.181140617,2.323999882,26.00804329,87.89542389,26062656,15.92568588,31.47095108,13.88422012,4.750437737,13.88422012
3513.756104,1,7.983999729,-0.017000001,0.175288424,2.325999975,24.79290581,89.97451019,26705938,17.60440826,31.44266319,14.64660168,5.028177261,14.64660168
3513.908447,1,7.992000103,-0.016000001,0.174796864,2.301000118,26.00579834,90.6914978,26908114,19.29175186,31.95820427,15.45686817,6.640724182,15.45686817
3514.060791,1,7.983999729,-0.017999999,0.172858611,2.27699995,23.38860321,92.77757263,27534854,21.00806046,30.2118969,15.37359142,6.465637684,15.37359142
3514.213135,1,7.983999729,-0.015,0.178206697,2.246000052,23.76131058,94.83081055,28174342,21.66765976,28.27943039,14.49414921,4.370267391,14.49414921
3514.365723,1,7.983999729,-0.021,0.169934094,2.224999905,22.09000015,93.88443756,27908832,20.82707024,29.17280197,13.33763027,3.913737536,13.33763027
3514.518066,1,7.983999729,-0.032000002,0.174320772,2.204999924,23.33107948,93.07432556,27547116,19.28764534,29.73228455,12.28602123,3.831921578,12.28602123
3514.67041,1,7.983999729,-0.028999999,0.174803138,2.224999905,20.26562309,92.66059876,27494250,17.19505501,28.66593552,11.05149555,3.782940626,11.05149555
3514.822754,1,7.992000103,-0.023,0.176760793,2.246000052,20.65883827,91.37323761,27093452,15.35731983,29.87440109,10.11379337,3.745969534,10.11379337
3514.975098,1,7.992000103,-0.015,0.177243725,2.259999991,23.67663193,89.30768585,26467612,13.68616962,31.36929512,9.986081123,3.728858948,9.986081123
3515.127686,1,7.992000103,-0.009,0.173357174,2.290999889,25.94322395,88.02544403,26107472,12.54366398,30.30229759,10.66155529,4.885636807,10.66155529
3515.280029,1,8.008000374,-0.018999999,0.178712353,2.313999891,27.26107979,87.31710053,25919004,11.81533337,28.84162521,11.14621639,4.461288452,11.14621639
3515.432373,1,8.008000374,-0.005,0.180196419,2.36500001,28.5572567,87.71201325,26039636,11.39956093,31.10079384,11.28076458,4.641480446,11.28076458
3515.584717,1,8.015999794,-0.001,0.190430775,2.358999968,29.33649826,89.30677795,26496686,11.12584972,30.97469902,11.13396168,4.940543175,11.13396168
3515.737305,1,8.008000374,0.017999999,0.190910623,2.367000103,27.13843346,88.92464447,26369740,11.03199673,32.65433884,11.10902691,4.655375958,11.10902691
3515.889648,1,8.015999794,0.001,0.187982172,2.339999914,21.97858429,88.62030029,26288184,11.03113842,32.1378479,10.80517578,4.461256504,10.80517578
3516.041992,1,8.022999764,-0.004,0.183110789,2.338000059,22.34479141,89.15257263,26452760,11.11731243,32.04138947,10.29088593,4.62065506,10.29088593
3516.194336,1,8.038999558,-0.008,0.183593914,2.322000027,24.09256363,90.9420929,26923816,11.31251144,31.03699875,9.596123695,4.405618668,9.596123695
3516.346924,1,8.038999558,-0.006,0.186064988,2.311000109,28.80825424,91.35572052,27135986,11.63150215,29.78978348,9.049891472,4.16960001,9.049891472
3516.499268,1,8.038999558,-0.009,0.193847641,2.305000067,29.82011604,88.96933746,26375420,11.78811359,29.72140312,9.017382622,4.672049999,9.017382622
3516.651611,16,8.031000137,-0.007,0.192375317,2.334000111,28.64115715,85.84431458,25411022,11.85928726,29.34879684,9.880825043,7.191450596,9.880825043
3516.803955,16,8.031000137,-0.011,0.189428881,2.400000095,25.61909294,84.57348633,25058158,12.03852558,29.2233696,11.0179472,4.978442192,11.0179472
3516.956299,16,8.038999558,0.003,0.176264539,2.469000101,22.56460953,86.29758453,25597122,12.36669731,30.07452202,10.98309898,4.007671833,10.98309898
3517.108887,1,8.038999558,0.002,0.17286408,2.469000101,24.19787598,90.61923218,26901276,12.8023653,28.52678871,9.795854569,3.803221226,9.795854569
3517.261231,1,8.038999558,0.006,0.181654871,2.405999899,27.2363205,94.16119385,27987514,13.02942944,27.15273094,9.081917763,3.940326929,9.081917763
3517.413574,1,8.031000137,-0.009,0.190927029,2.332000017,28.05691147,95.97449493,28549066,12.67269993,28.85593224,9.030976296,3.520599365,9.030976296
3517.565918,1,8.038999558,-0.011,0.195307657,2.285000086,26.75387573,96.83370209,28765478,11.86183643,30.06209946,9.015526772,3.270853996,9.015526772
3517.718506,1,8.038999558,-0.015,0.193839058,2.262000084,25.43151665,96.91409302,28796118,11.13474751,31.37238884,8.719722748,3.180393696,8.719722748
3517.87085,1,8.038999558,-0.014,0.190436259,2.256000042,25.90619659,97.33868408,28896754,10.43203449,32.11689377,8.321985245,3.304192305,8.321985245
3518.023193,1,8.038999558,-0.012,0.194330618,2.252000094,27.27570725,94.28424835,28036676,9.830248833,32.05186844,8.313284874,4.04731226,8.313284874
3518.175537,1,8.038999558,-0.015,0.188480765,2.270999908,27.7299614,90.18224335,26745684,9.361585617,33.21714401,8.491226196,4.243733883,8.491226196
3518.328125,16,8.038999558,-0.022,0.188952193,2.301000118,35.81318665,85.77497101,25393650,9.102596283,33.92241669,8.632226944,5.321436882,8.632226944
3518.480469,16,8.038999558,-0.02,0.186527059,2.368999958,38.36721039,83.06008911,24583502,8.977237701,31.87046051,8.703237534,4.522030354,8.703237534
3518.632813,2,8.046999931,-0.009,0.190934867,2.415999889,40.98368835,85.17144775,25213036,9.125299454,30.90970421,8.85108757,3.918099403,8.85108757
3518.785156,2,8.046999931,0.013,0.200197652,2.443000078,35.7997818,88.91246033,26392976,9.312511444,29.47911453,8.906125069,3.979950428,8.906125069
3518.937744,2,8.038999558,0.013,0.198731557,2.407999992,31.91389275,93.05216217,27653538,9.632548332,29.55044746,8.984375,3.949163199,8.984375
3519.090088,2,8.022999764,-0.002,0.199223906,2.354000092,28.44788361,95.66918945,28425316,10.11568928,29.68782997,9.101200104,3.999812603,9.101200104
3519.242432,2,8.022999764,-0.014,0.201678008,2.292999983,24.63852882,97.16851807,28892810,10.54597569,28.3341465,9.225887299,3.883331537,9.225887299
3519.394775,2,8.022999764,-0.02,0.212883726,2.259999991,25.59105492,95.76121521,28460940,11.15552425,27.18340492,9.155962944,4.093743801,9.155962944
3519.547119,2,8.022999764,-0.017000001,0.208984703,2.243999958,25.62704277,94.5923233,28062962,12.10626602,29.92901611,9.132514954,6.423402309,9.132514954
3519.699707,2,8.022999764,-0.015,0.211883441,2.247999907,26.89149666,93.40594482,27719210,12.89620686,31.1871109,8.830118179,4.808974266,8.830118179
3519.852051,2,8.031000137,-0.008,0.203613907,2.262000084,24.24298477,89.9805603,26714762,13.27188969,31.84669876,8.868160248,6.055575371,8.868160248
3520.004395,2,8.038999558,-0.013,0.206010088,2.270999908,24.23258019,84.86404419,25136166,13.20179176,32.9085846,9.592959404,11.4020319,9.592959404
3520.156738,2,8.038999558,-0.015,0.18112497,2.295000076,23.35621643,79.49835968,23501808,12.4470129,34.52200317,10.8166523,13.91662979,10.8166523
3520.309326,16,8.062999725,-0.014,0.165434673,2.354000092,28.49010849,73.39858246,21631810,11.20586968,36.39737701,12.47278214,15.5213871,12.47278214
3520.46167,16,8.062999725,-0.017000001,0.135725915,2.426000118,33.20647049,70.86433411,20856270,10.23017025,38.06962204,13.64863777,5.052647591,13.64863777
3520.614014,16,8.069999695,-0.004,0.126966432,2.52699995,39.73680878,72.3937912,21365444,9.712100029,35.96537018,12.17241859,6.079730988,12.17241859
3520.766357,5,8.086000443,-0.006,0.137271017,2.545000076,44.60293579,75.1028595,22192210,9.150036812,37.44129944,9.315032005,6.533230782,9.315032005
3520.918945,5,8.102000237,0.011,0.175386891,2.559000015,45.17515945,79.43545532,23490366,8.547738075,37.63127899,7.464540958,5.428152084,7.464540958
3521.071289,5,8.102000237,0.01,0.205569997,2.529000044,42.11012268,81.73730469,24149566,7.841897488,38.96760178,7.010327339,4.541986942,7.010327339
3521.223633,5,8.102000237,-0.001,0.205567643,2.482000113,42.80566025,82.2848053,24266720,7.154328823,40.58519363,7.214687824,5.157638073,7.214687824
3521.375977,5,8.069999695,0.011,0.204099208,2.480000019,40.10607529,82.15550995,24323452,6.73590374,38.8404808,7.643581867,5.554665089,7.643581867
3521.52832,5,8.069999695,0.001,0.203616276,2.474999905,42.63714218,80.94690704,23933358,6.676142693,41.01010513,8.006501198,5.346772671,8.006501198
